subscription_id,subscription_type,date_of_beginning,date_of_ending,price
3312,семейная,2024-10-16,2024-11-08,900
3313,семейная,2024-01-17,2024-07-04,900
3314,стандарт,2023-12-10,2023-12-30,700
3315,базовая,2025-02-21,2025-03-13,500
3316,семейная,2025-03-28,2025-05-29,900
3317,стандарт,2024-05-04,2024-05-26,700
3318,премиум,2024-09-17,2024-10-10,1200
3319,студенческая,2024-12-13,2024-12-15,450
3320,семейная,2023-09-22,2023-10-04,900
3321,премиум,2023-07-25,2023-11-08,1200
3322,стандарт,2025-01-02,2025-07-11,700
3323,стандарт,2024-08-20,2025-04-30,700
3324,премиум,2024-11-16,2024-12-15,1200
3325,премиум,2023-07-12,2023-07-20,1200
3326,семейная,2024-02-12,2024-02-21,900
3327,стандарт,2023-07-30,2023-08-09,700
3328,стандарт,2025-04-24,2025-05-24,700
3329,премиум,2024-03-29,2024-03-30,1200
3330,премиум,2024-11-14,2024-12-13,1200
3331,семейная,2024-07-11,2024-09-12,900
3332,студенческая,2024-06-21,2024-07-01,450
3333,базовая,2024-06-05,2024-10-16,500
3334,базовая,2024-08-23,2024-09-15,500
3335,базовая,2024-09-12,2025-02-03,500
3336,премиум,2023-12-02,2024-08-25,1200
3337,премиум,2024-12-29,2025-01-31,1200
3338,семейная,2024-11-27,2025-01-20,900
3339,базовая,2024-10-26,2025-04-29,500
3340,семейная,2024-08-30,2024-09-08,900
3341,студенческая,2025-04-05,2025-05-05,450
3342,семейная,2025-05-17,2026-04-05,900
3343,премиум,2024-10-15,2025-03-25,1200
3344,семейная,2024-05-20,2025-04-23,900
3345,премиум,2024-11-20,2025-01-31,1200
3346,базовая,2024-09-14,2024-10-27,500
3347,семейная,2023-06-08,2023-06-15,900
3348,стандарт,2024-05-27,2024-06-17,700
3349,семейная,2023-10-23,2024-02-16,900
3350,семейная,2025-02-14,2025-02-21,900
3351,студенческая,2024-11-19,2024-11-29,450
3352,студенческая,2024-01-07,2024-04-14,450
3353,премиум,2025-01-29,2025-05-31,1200
3354,семейная,2024-09-05,2024-09-22,900
3355,базовая,2025-03-28,2025-06-15,500
3356,стандарт,2023-05-31,2023-06-03,700
3357,премиум,2025-03-10,2025-04-03,1200
3358,стандарт,2023-07-12,2024-06-17,700
3359,базовая,2023-11-01,2024-01-18,500
3360,стандарт,2024-08-15,2024-09-20,700
3361,стандарт,2024-09-14,2024-11-06,700
3362,семейная,2024-06-05,2025-05-04,900
3363,базовая,2024-08-07,2024-08-28,500
3364,студенческая,2025-03-16,2025-03-23,450
3365,премиум,2024-11-14,2024-12-08,1200
3366,стандарт,2024-11-20,2025-07-08,700
3367,студенческая,2025-01-09,2025-01-11,450
3368,базовая,2023-12-05,2024-02-29,500
3369,семейная,2024-05-10,2024-05-24,900
3370,студенческая,2024-12-07,2025-07-11,450
3371,стандарт,2023-08-19,2023-09-02,700
3372,семейная,2025-01-06,2025-01-18,900
3373,студенческая,2025-04-13,2025-04-25,450
3374,премиум,2024-05-31,2024-08-24,1200
3375,стандарт,2024-10-07,2024-10-28,700
3376,семейная,2025-04-18,2025-04-30,900
3377,семейная,2024-03-12,2024-05-31,900
3378,студенческая,2024-03-12,2024-04-06,450
3379,студенческая,2024-11-07,2024-11-21,450
3380,студенческая,2025-03-21,2025-03-29,450
3381,студенческая,2024-12-02,2025-05-23,450
3382,семейная,2024-10-15,2024-10-18,900
3383,базовая,2024-05-17,2024-05-26,500
3384,базовая,2024-09-12,2025-01-21,500
3385,студенческая,2024-01-05,2024-01-08,450
3386,стандарт,2024-11-30,2025-11-13,700
3387,студенческая,2024-06-22,2024-07-14,450
3388,студенческая,2024-06-12,2024-12-23,450
3389,базовая,2023-08-14,2023-08-15,500
3390,премиум,2024-11-18,2025-09-10,1200
3391,базовая,2023-10-17,2023-10-18,500
3392,премиум,2024-06-12,2024-09-09,1200
3393,стандарт,2024-10-09,2024-11-03,700
3394,базовая,2025-03-05,2025-08-15,500
3395,студенческая,2025-05-18,2025-08-18,450
3396,премиум,2024-06-13,2024-06-25,1200
3397,стандарт,2023-06-07,2023-08-30,700
3398,базовая,2025-02-28,2025-11-28,500
3399,базовая,2023-09-25,2023-10-07,500
3400,семейная,2023-10-07,2024-09-15,900
3401,семейная,2024-05-08,2024-07-26,900
3402,базовая,2024-02-25,2024-03-23,500
3403,студенческая,2025-01-08,2025-11-26,450
3404,стандарт,2024-12-03,2024-12-11,700
3405,студенческая,2024-03-09,2024-05-12,450
3406,студенческая,2025-04-05,2025-04-30,450
3407,стандарт,2024-10-01,2024-10-12,700
3408,студенческая,2023-08-23,2023-11-15,450
3409,базовая,2024-11-03,2024-11-30,500
3410,семейная,2024-05-19,2024-06-16,900
3411,студенческая,2024-05-26,2024-06-21,450
3412,стандарт,2025-03-14,2025-03-31,700
3413,семейная,2024-08-19,2025-05-09,900
3414,стандарт,2024-05-20,2025-05-04,700
3415,стандарт,2024-04-25,2024-05-16,700
3416,стандарт,2025-05-05,2025-08-03,700
3417,семейная,2025-01-22,2025-02-19,900
3418,премиум,2023-10-10,2023-11-25,1200
3419,семейная,2024-07-25,2024-07-30,900
3420,семейная,2025-05-13,2025-10-25,900
3421,студенческая,2024-04-30,2024-08-11,450
3422,базовая,2024-10-15,2024-11-23,500
3423,студенческая,2024-09-23,2024-10-19,450
3424,стандарт,2023-08-24,2023-10-14,700
3425,семейная,2024-08-07,2024-08-28,900
3426,семейная,2023-12-08,2024-01-26,900
3427,базовая,2025-05-03,2025-09-04,500
3428,стандарт,2024-09-02,2024-09-22,700
3429,стандарт,2023-05-23,2023-05-28,700
3430,семейная,2024-10-10,2024-11-13,900
3431,семейная,2025-01-19,2025-07-22,900
3432,студенческая,2024-01-07,2024-11-25,450
3433,базовая,2025-01-05,2025-01-18,500
3434,базовая,2024-12-20,2025-08-01,500
3435,стандарт,2023-10-09,2024-01-17,700
3436,семейная,2025-01-01,2025-04-06,900
3437,премиум,2025-03-15,2025-04-14,1200
3438,стандарт,2025-01-30,2025-02-14,700
3439,семейная,2023-07-11,2024-06-02,900
3440,базовая,2023-11-15,2024-06-23,500
3441,базовая,2024-08-23,2024-09-22,500
3442,студенческая,2023-09-09,2024-01-19,450
3443,премиум,2024-06-07,2025-05-20,1200
3444,премиум,2024-04-07,2024-09-10,1200
3445,премиум,2025-03-02,2025-08-02,1200
3446,стандарт,2024-03-16,2024-03-25,700
3447,стандарт,2025-04-12,2025-06-11,700
3448,семейная,2023-07-20,2024-01-10,900
3449,семейная,2025-03-15,2025-04-06,900
3450,премиум,2024-09-02,2025-05-14,1200
3451,студенческая,2023-06-21,2024-05-01,450
3452,стандарт,2024-08-27,2024-11-06,700
3453,студенческая,2024-11-28,2025-03-20,450
3454,семейная,2024-02-11,2024-03-12,900
3455,премиум,2024-05-24,2024-11-14,1200
3456,семейная,2024-12-17,2025-10-12,900
3457,студенческая,2023-10-25,2023-11-27,450
3458,стандарт,2024-04-17,2024-12-09,700
3459,базовая,2024-07-19,2024-08-12,500
3460,базовая,2024-02-26,2024-03-19,500
3461,студенческая,2024-09-22,2024-10-11,450
3462,студенческая,2024-10-21,2024-10-30,450
3463,стандарт,2025-05-16,2025-06-08,700
3464,стандарт,2024-09-19,2024-10-20,700
3465,премиум,2024-08-12,2024-08-18,1200
3466,премиум,2023-11-04,2024-03-06,1200
3467,базовая,2024-03-27,2024-08-05,500
3468,премиум,2024-02-26,2024-03-18,1200
3469,семейная,2023-09-26,2023-12-16,900
3470,премиум,2023-10-11,2023-10-31,1200
3471,стандарт,2024-05-03,2024-07-10,700
3472,семейная,2024-04-18,2024-05-10,900
3473,стандарт,2024-07-25,2024-07-28,700
3474,премиум,2025-04-29,2025-05-24,1200
3475,премиум,2023-06-26,2024-05-04,1200
3476,семейная,2023-09-22,2024-08-06,900
3477,базовая,2025-03-15,2025-09-06,500
3478,стандарт,2024-03-25,2024-04-18,700
3479,базовая,2024-01-07,2024-01-21,500
3480,семейная,2025-02-14,2025-05-26,900
3481,студенческая,2024-12-17,2025-05-11,450
3482,стандарт,2024-11-01,2025-09-30,700
3483,студенческая,2025-01-16,2025-05-29,450
3484,семейная,2023-07-18,2023-08-07,900
3485,семейная,2024-04-16,2024-05-01,900
3486,премиум,2024-05-31,2024-06-14,1200
3487,семейная,2023-12-08,2024-03-13,900
3488,базовая,2025-01-11,2025-02-23,500
3489,семейная,2025-04-06,2025-05-01,900
3490,семейная,2023-07-26,2024-01-02,900
3491,семейная,2024-12-16,2025-01-19,900
3492,стандарт,2024-10-24,2025-09-01,700
3493,базовая,2024-09-17,2024-09-25,500
3494,стандарт,2024-07-18,2024-07-25,700
3495,студенческая,2024-12-05,2025-05-27,450
3496,премиум,2023-10-29,2023-10-30,1200
3497,семейная,2025-01-24,2025-07-27,900
3498,семейная,2023-06-07,2023-07-29,900
3499,семейная,2023-10-10,2023-11-26,900
3500,базовая,2023-06-27,2023-11-24,500
3501,премиум,2023-11-06,2023-12-24,1200
3502,семейная,2025-05-09,2025-10-07,900
3503,премиум,2025-04-10,2025-04-27,1200
3504,семейная,2023-07-23,2023-08-03,900
3505,семейная,2023-11-07,2024-05-28,900
3506,премиум,2024-05-14,2024-07-25,1200
3507,стандарт,2023-07-20,2024-03-20,700
3508,студенческая,2023-06-23,2023-07-08,450
3509,стандарт,2024-04-30,2024-05-15,700
3510,премиум,2024-06-24,2024-10-30,1200
3511,базовая,2023-10-02,2023-10-26,500
3512,семейная,2023-12-06,2024-04-15,900
3513,базовая,2024-08-29,2024-11-21,500
3514,базовая,2024-02-16,2024-05-17,500
3515,студенческая,2024-05-24,2024-06-16,450
3516,студенческая,2024-12-19,2025-05-09,450
3517,стандарт,2023-11-24,2024-05-05,700
3518,семейная,2024-07-23,2024-08-15,900
3519,студенческая,2024-10-31,2024-11-28,450
3520,премиум,2025-03-26,2025-08-23,1200
3521,базовая,2023-06-04,2023-09-21,500
3522,премиум,2024-02-03,2024-02-28,1200
3523,премиум,2024-06-19,2024-11-07,1200
3524,базовая,2025-05-18,2025-09-04,500
3525,семейная,2024-10-16,2024-10-30,900
3526,стандарт,2023-08-19,2023-09-15,700
3527,студенческая,2025-02-06,2025-06-13,450
3528,премиум,2023-08-10,2023-08-13,1200
3529,премиум,2024-12-22,2025-10-27,1200
3530,базовая,2023-07-11,2024-04-25,500
3531,базовая,2024-11-17,2025-07-25,500
3532,семейная,2025-01-06,2025-03-21,900
3533,студенческая,2023-07-05,2023-07-08,450
3534,семейная,2023-09-16,2023-12-10,900
3535,студенческая,2023-10-18,2024-04-19,450
3536,премиум,2024-02-26,2024-05-23,1200
3537,стандарт,2024-11-15,2024-12-10,700
3538,премиум,2024-07-24,2024-11-16,1200
3539,студенческая,2023-07-31,2024-07-27,450
3540,стандарт,2024-02-27,2024-03-20,700
3541,базовая,2024-04-03,2024-08-10,500
3542,студенческая,2023-11-17,2024-01-15,450
3543,базовая,2024-10-20,2025-04-04,500
3544,семейная,2024-03-09,2024-03-30,900
3545,стандарт,2024-02-03,2024-06-30,700
3546,стандарт,2024-01-05,2024-03-20,700
3547,семейная,2024-11-28,2025-04-22,900
3548,базовая,2025-05-17,2025-06-14,500
3549,семейная,2024-05-05,2024-10-02,900
3550,студенческая,2024-02-12,2024-08-02,450
3551,студенческая,2024-02-29,2024-12-14,450
3552,семейная,2025-02-14,2025-02-17,900
3553,базовая,2024-04-07,2024-08-03,500
3554,семейная,2023-06-13,2023-07-05,900
3555,премиум,2024-11-23,2024-12-22,1200
3556,стандарт,2024-07-07,2024-07-31,700
3557,студенческая,2024-04-20,2024-06-17,450
3558,премиум,2024-02-14,2024-04-11,1200
3559,студенческая,2023-10-30,2024-03-03,450
3560,базовая,2024-08-10,2024-08-18,500
3561,базовая,2023-07-19,2023-12-13,500
3562,семейная,2025-03-06,2025-11-26,900
3563,стандарт,2024-05-27,2024-06-19,700
3564,студенческая,2023-12-17,2024-01-02,450
3565,студенческая,2023-05-27,2024-02-26,450
3566,премиум,2024-08-14,2024-09-12,1200
3567,студенческая,2025-03-13,2025-05-23,450
3568,стандарт,2025-05-15,2025-09-07,700
3569,премиум,2024-10-15,2024-12-12,1200
3570,премиум,2024-12-16,2025-03-27,1200
3571,базовая,2023-11-04,2023-11-20,500
3572,студенческая,2023-12-30,2024-01-22,450
3573,стандарт,2025-02-18,2025-04-30,700
3574,премиум,2025-04-13,2025-04-30,1200
3575,премиум,2023-06-06,2023-09-05,1200
3576,стандарт,2023-12-22,2024-01-22,700
3577,премиум,2023-09-08,2024-07-06,1200
3578,студенческая,2024-07-24,2024-07-28,450
3579,семейная,2024-11-05,2024-11-24,900
3580,семейная,2024-01-13,2024-02-06,900
3581,стандарт,2023-08-01,2024-06-09,700
3582,базовая,2024-03-11,2024-06-01,500
3583,семейная,2023-09-11,2023-10-11,900
3584,премиум,2025-02-24,2026-01-01,1200
3585,студенческая,2025-03-08,2025-04-06,450
3586,базовая,2024-04-01,2025-01-07,500
3587,премиум,2023-09-26,2024-06-05,1200
3588,базовая,2024-08-22,2024-09-29,500
3589,базовая,2025-04-30,2025-05-13,500
3590,стандарт,2024-01-05,2024-01-12,700
3591,базовая,2024-03-02,2024-05-18,500
3592,стандарт,2024-02-11,2024-02-19,700
3593,семейная,2024-01-03,2024-01-27,900
3594,премиум,2025-02-14,2025-03-24,1200
3595,студенческая,2025-02-06,2025-02-16,450
3596,премиум,2024-10-19,2025-08-22,1200
3597,базовая,2024-02-09,2024-04-25,500
3598,студенческая,2023-07-01,2024-05-06,450
3599,базовая,2023-10-07,2024-07-09,500
3600,премиум,2023-08-12,2023-12-18,1200
3601,студенческая,2024-09-03,2024-10-19,450
3602,студенческая,2023-05-29,2023-09-22,450
3603,семейная,2024-02-14,2024-06-25,900
3604,базовая,2024-02-02,2024-04-06,500
3605,стандарт,2025-05-01,2025-05-27,700
3606,премиум,2024-03-15,2024-12-01,1200
3607,студенческая,2024-07-13,2025-06-21,450
3608,премиум,2024-07-16,2025-01-21,1200
3609,стандарт,2025-05-14,2025-09-10,700
3610,студенческая,2025-03-06,2025-03-14,450
3611,базовая,2024-09-29,2025-02-21,500
3612,стандарт,2024-10-04,2024-10-18,700
3613,студенческая,2024-02-01,2024-07-31,450
3614,стандарт,2024-03-10,2024-04-22,700
3615,студенческая,2024-03-18,2024-09-08,450
3616,стандарт,2025-01-24,2025-01-30,700
3617,стандарт,2025-01-18,2025-07-22,700
3618,стандарт,2024-02-07,2024-12-21,700
3619,семейная,2023-11-14,2024-03-27,900
3620,стандарт,2023-10-22,2024-02-08,700
3621,студенческая,2023-07-01,2023-07-21,450
3622,стандарт,2023-09-08,2023-10-04,700
3623,семейная,2023-10-08,2023-11-06,900
3624,семейная,2024-01-21,2024-03-23,900
3625,стандарт,2024-01-06,2024-03-02,700
3626,премиум,2024-09-26,2025-04-20,1200
3627,студенческая,2024-12-12,2025-01-12,450
3628,премиум,2024-05-22,2024-09-02,1200
3629,студенческая,2023-08-25,2024-05-29,450
3630,семейная,2025-04-28,2025-09-27,900
3631,премиум,2023-10-16,2023-12-30,1200
3632,семейная,2024-10-20,2025-07-25,900
3633,семейная,2024-12-19,2024-12-20,900
3634,базовая,2023-11-30,2024-01-21,500
3635,базовая,2024-03-22,2024-04-13,500
3636,семейная,2025-03-19,2025-11-13,900
3637,семейная,2024-01-29,2024-03-30,900
3638,семейная,2024-08-16,2024-09-23,900
3639,студенческая,2024-09-22,2024-10-03,450
3640,студенческая,2023-12-06,2024-02-15,450
